,miner,block,transaction_count
935,0x5ce0b6862cce9162e87e0849e387cb5df4f9118c,27,153
936,0x5b61ff9302e322c35d3fdd7614614da7a0157365,27,25
937,0xd34cb76ddcb04a279db9cf035a42888d55052357,27,19
938,0xc81bd6a76e6d506648d90b0720d00b5bdb30d399,27,14
939,0x90891a4dae53428129e5e2044f4677213eccbb59,27,2
940,0x5c9388f8fa33d121742dc9f9fe01d40c504c4571,27,145
941,0x7f29439be23357d14c37dce107147014c08de111,27,67
942,0xb553ea87675ef890a0318b068c2272d76c1c672c,27,42
943,0x66be410479472f811a66312c3db7825de83b3129,27,3
944,0xe66c225bbf2dba22a4c790a4b53bb60f59c62d71,27,180
945,0xf65eac42da2c53d2a0e9bb399ddeda9b68c7885c,27,2
946,0x61c9153ef813765660c25f6bd388915e77531b4c,26,22
947,0xcd39cbcf71ff4e9592f94db59db4ff45e34b174f,26,17
948,0x761c1c8c4d538e10dadeb2b226644c29caf0b73f,26,0
949,0xaeb56b36489a264f801b3b329b7b6346719cbcd7,26,0
950,0x7695876fea84db39e25504b5ed8015b8623a0458,26,19
951,0x67573f9d88ed6dc2049976ed05a90141840d5b5e,26,12
952,0x39c9385ab070024596556591cb344dff5d4401a2,26,118
953,0x6cebfb928f09afea77a627fbc716f446b0d2f667,26,1
954,0xcf684dfb8304729355b58315e8019b1aa2ad1bac,26,83
955,0x46b92ea5c3e696bf123354dfcc564cbac1c90671,26,18
956,0x7ba42f81e7071edf13f50ecd2cdad673e0874402,26,19
957,0x0338116f55fed2f5ee9391c8624612dc9744d149,26,13
958,0xe4d83b42fa10fdb38dfa3a35db6085074cf47125,26,352
959,0xd7c71d70e612efdbd65f42c85d3b5e4d2cf69530,26,321
960,0x06db13340f562261d079e4fa344802dde8340307,26,2
961,0x664b099b945b899aac84da69dd6d4eeb3d03c8a3,26,6
962,0x8ebb19d24f4b6798fdbd422b2d51b6451da06a3b,26,0
963,0xbe86527714634c49f199099973cfe77f8498e85f,26,22
964,0x5d85d776cbefdf99c4ccfd727994983fbdd0742f,26,408
965,0x22db5b3c92f20fb562bf45d86a88960652434f32,26,585
966,0x8228701df15ebf28ae33d206f53e0d3bf403a9d6,26,169
967,0x0037a6b811ffeb6e072da21179d11b1406371c63,25,291
968,0x90fad1c12fae83a095f367db9438aa988d545411,25,33
969,0x669e21faae75c83871214fca517f1083f9e93c66,25,31
970,0x4230ce59fcd01c81b782acc049169200d739231d,25,163
971,0x00c2c2e7a6b66e9f2ebf9e040ae1f49a10079579,25,268
972,0x80618557521942001812b6689965bb92b59f95ae,25,11
973,0x007944eaf77e851e2fe68a4abc183579455b2c52,25,512
974,0xa33ff39d026499efdd499553166385224cc29b5d,25,450
975,0xe997a23b159e2e2a5ce72333262972374b15425c,25,11
976,0xbf1190404ad7d103833bad0cd850a385b9a2d838,25,0
977,0x11add22a79d5f32412853a3d159c63013d7c5f87,25,116
978,0xf9634a7ee627eef74f4d803113cd4f87e5162079,25,6
979,0x637a26be53e619aacd2f69d5c6f9594576293cd8,25,2
980,0x4fb808254480c89d6ed63716ca6d160fe02be66c,25,3
981,0x1b29f1483232d2eaef8a5d535bc4b641d280f52a,25,65
982,0x72dcecdd4a7374231676f7fa910a678dfc7c98d6,25,69
983,0x86812ddbab732444dda27cad1f231c0dc156cd39,25,12
984,0x181f9acdf63abe5cc05917d3549bec724d756350,25,33
985,0x0a80f5d73867403234c63a7f90a06a71285371e2,25,728
986,0xf9b71212c93b1fea22c1409191c42e9cadcab851,25,4
987,0x322f3ef03a63b0681d35ad3273ff69d1ca8601ae,25,613
988,0x852b794c7f024f062f5f22436739478b8ec2e14b,24,8
989,0x00ea19cfd3764eff21016a4e038850ac06f98d37,24,0
990,0x03b35d960c861fe987c50380d76db9d6ae1fa510,24,1
991,0x7892e574caddbb5e9491de9f26c1f2747f442eee,24,0
992,0xe4d416fd67ded90498b77081d3b03b3c46042562,24,8
993,0x5017d122acb5f24e592caa271625689bb4146f34,24,0
994,0x90d331f19e4ef54c4dc2710087ebd8536084a85a,24,0
995,0xe037cf7624a74d24c09482fb0e6b78bcd43f1eec,24,2
996,0x2dbd27d0a784e4ebd5ce37789c395971b03a12c6,24,23
997,0xf90b585a1e878ee18838b2688687e670bcf29d35,24,0
998,0x9b7999611fd5eff3ef9a86653490c42e83ed4b8e,24,2
999,0x4d807841d81b686081d1acb3b43ba1b126312cd6,24,294
1000,0x0a58b1c9aaf19693813c11b8a20d20c2a8fe8883,24,7
1001,0xff9a46e0358502f3ae5d7fabf50e71a067259a9a,24,5
1002,0x354df79c1a79065d127852d3fec17d8ad69dae28,24,1
1003,0xbafc700525a810e8db26762acf35bdc11f239572,24,392
1004,0x1cf83d71a529480214ff6b3c0504746b97e02f87,24,52
1005,0x7c09fc7bf606786c2ffd57ffe7c84a0ffe275a36,24,0
1006,0x911c819565da29661e97381cbde506acf7aabf65,24,3
1007,0xcd8a042154fa1823fd2ff98cb64c5d8cae890bf1,23,20
1008,0xa3a5853c5a829d9701177dbf4b0f73de3c95fa13,23,0
1009,0x84c38beaaa1749e0592ec69ac35e71f6c0d4deae,23,170
1010,0xe4922b4808358c7b933fc85c710bff47fb70754e,23,232
1011,0xf07dbb9ee30d79d2f835fb8100cc4719862fc70f,23,9
1012,0x8169967c3b58562a4d321cf820ad5c3605908f89,23,0
1013,0x08cac8952641d8fc526ec1ab4f2df826a5e7710f,23,26
1014,0x2095d52287e5272d654d7dd782ccb862aff4d37c,23,4
1015,0x0506545f8a827f8dbb4572fa6ec8f75531c2141b,23,21
1016,0xe61f4c76b42c6643e644c6776a9f1922a00d42a4,23,72
1017,0xcc2bb96d7993a6a73093eabcb154cccf9d076a83,23,0
1018,0x4aaa912749479ccf893d10ecb6b1d0f967c4ae06,23,1387
1019,0x75f9ad8f648129cb38e85d8ab3018af048e18f24,23,5
1020,0xc57655b782afeef113dfc9b89e8f413b39238238,23,213
1021,0xa5ae41b379eed185cbf636352acba8a960946076,23,4
1022,0x12beb06a62a23407c626c2088fbcdc275aeaf86a,23,240
1023,0x0b9b56fbc12d4bf5c15a51e67144e161f6f0e7d2,23,45
1024,0xfa4b09491f18b89679991d978b1e5310530d25c1,23,152
1025,0x11584dd16b0224ef6b55051222a05fca23d3187e,23,60
1026,0x3b198ddbbe667bb74efbcf9c3213fa9e25b3d488,23,120
1027,0x9827c93917a0c59899befba58d104a788782e1d4,23,6
1028,0xc272293ad54739bf7aadd8924aa3d712d672eed1,23,3
1029,0x00c06929230560f642cd5285795efba116275768,22,383
1030,0x67b3f11a0e02dbe28208d4f85528d08cd7c0aa75,22,9
1031,0xc3073bf515b49af0ee0a89c9fa5c138ba7d9926f,22,28
1032,0x5f55cdea05c52aeb257274a74e8238aa6f6325f4,22,28
1033,0xb3c2cd7c7bfcf3d66a1ccf1ac7105f4e200b4cb8,22,147
1034,0x7223efbf783eba259451a89e8e84c26611df8c4f,22,338
1035,0xd7e5ed342dd112379afd2543a7a0f79667e38547,22,102
1036,0xe84177931958510cc5763087936d7ef6ea373ef6,22,6
1037,0x35e9fbb93fe57aedcbeb9cad2c480af0584995be,22,1
1038,0xa9524eb05354af504e52b2fd7ec967b7618963b2,22,20
1039,0x0dd48f729d5084545452a08f5e5ab412d7c2888a,22,102
1040,0x1c1ca4d46efcfbe978b0f79598a5452b3fc2d964,22,346
1041,0xbdf038028b98db9c5419c3607bddc72bf8c83826,22,225
1042,0xecd9672fbd8ce8733c516818b50bc9d8d5f49e70,22,222
1043,0xf9df7dcaa26c039bd675b008d4991b34717e0703,21,7
1044,0x9258e9b67440f712b7ae120cb8233badcb1845ea,21,5
1045,0xf0e93902c82c20c953ba57d195e6c2987e6ba37f,21,3
1046,0x154230ed91d1e711e56b9c0f88b5ba5fd2b0503f,21,5
1047,0xd0c34376f4b5ae34e062c043f736f1304b153544,21,0
1048,0xd5adfcb174ca133e9349650e549fe6e2f3242b3a,21,31
1049,0xf9f4af4af2bb44cc4b3f6ac3522b8425f0ba7c00,21,110
1050,0x8ab53580ad08bf9cdaa65748fb4d3fbbf4ae1fc5,21,0
1051,0x8ef5f53d5b50584a031d68d0ab92493355d4edb0,21,9
1052,0x4ef5e475724b7c945a4bdbb1be68d76103ba9013,21,2
1053,0xb3395f0a13448d9a660ac4ab2abbc61f555f3656,21,8
1054,0x4d39ede00a735738d36d099b92090f02bfa678cb,21,107
1055,0x4e0badcecc4f75f8d625cdc7b9f6263d0e791d40,21,566
1056,0x0902ccd9e9ea1659837d8b4a5ea83c601f1f6744,21,17
1057,0x323cd41e4d4e74eb94ca49edccaab03f798a930a,21,0
1058,0xdfaef2eee901dde3f2f790b3d81c491d2eeeaeb4,21,6
1059,0x1fd039cc9cf4fabd5461a34e9aeadf603be62b1d,21,178
1060,0x20c84f7167649452bfd72efd5b14af29d697558d,21,146
1061,0x21d46e5e1c37d3fa2157a393fa444eafe63646fa,21,21
1062,0xe1de472f02535273fe13062b6da8e2a091afe43b,21,115
1063,0xe3002160debb2936e6ca494ed36f28056ed7aefd,21,29
1064,0x38e8ac573f0718497b99b698bb6a6d4a25404300,21,12
1065,0xe92309b5737e75fe9b2d14e07a901efb7a1bcb68,21,246
1066,0x3f22c30d93826cd8fb8f7d5d9a2e154e3e9f85e8,21,8
1067,0x7284b4a57e3793faaaaa90aee336dd7b4a531df0,21,2
1068,0x1e58c2aad16fc9490212c9212d8680437e347fd6,20,0
1069,0xb60543b5c17b08edbfbc56630402d421658e980f,20,165
1070,0xcc0d55cd297ee9757e8ef85409d4bf8c3be16cfb,20,347
1071,0x753cfb07c9ec70945c8da428f37ba8a73ddb0989,20,19
1072,0x5867a8535faecca953bf0652e830b9c5701c6f5a,20,1
1073,0xb858dc4dbda8bbbce9676b85e5d8bf8abf04487a,20,61
1074,0x5c9872fb1c5d2d1b58268631120a2b0922c525ab,20,99
1075,0x97a2b04809fd7dfa5c1d7b25e38aad46964330f5,20,4
1076,0x940e88bc5e42db757c551c635dec86361ccc576d,20,147
1077,0xf5812a6832ac8c4f394865bd3f1cccf7ef86a8fd,20,163
1078,0x8020fed2f1fa8d11e983ed22c6aaf46278e43b59,20,20
1079,0x0a4dc491c68307f2d9a67a336c85ac58007b46bb,20,79
1080,0xe37c9ece5d14e95dd60fa3b7785142a6768c54f4,20,84
1081,0xd5e7d95f10aa432d3493b2b0f1bc78cf5c2990d6,20,167
1082,0x7d88fa5854968cdfed7b45ae75a9a63819c7dbe3,20,0
1083,0xa2fe5faea931a4fd9cac31304072f3673770ed40,20,20
1084,0x513cc87fc09c7dedae9a780a66dc47ebee4b5c5a,20,7
1085,0x53d60b3cadddb1a5204bfa92470b4fad2a958fa1,20,179
1086,0xc8224326e29ed30aeec1b70ec238a818169ecaba,20,6
1087,0x9e53eeac949e403fc7b3e06540c98d94f1e40abf,20,161
1088,0x453168cec0ff5b8b56f18e51d1973c979dd32e52,20,83
1089,0x54bf3546f7f25b1280fec109eea0f52e5df85d71,20,43
1090,0xef9e147f3706ecf4c07aec284ce292b32c498e73,20,40
1091,0x0a860be5f8ccea2003d66a7fbc82162cf58d5e27,20,262
1092,0xb06a53f2688b7a09c2524edfe2249ab60bfad0ed,20,12
1093,0xc6aab39538082c5f61bef748d7442ce50c0cb71e,19,10
1094,0xb39d4f316fe4411ea27350071b99581a1202b587,19,70
1095,0x7a89f3d28a18ab767d538baf88738c195795c4ce,19,5
1096,0xbacb710a72801f00615ff65ae1910478fb52ccf5,19,341
1097,0x1d6c4f7d4438bd7e81d4fe153dd956bcabcff265,19,3
1098,0xd3e2f0f585c1bdf616a23e113223ba0d26865b01,19,9
1099,0xe7bd49061d5d63f82dc8b569dca764ad0815ba27,19,0
1100,0x47357d6e417202fbedc4d1d514976b6782880348,19,1
1101,0x34c77d0da441612d3fe5860b7fa35be66d5084a3,19,13
1102,0x4546decaf9769b47b9e8f9fb8ad380c16549c5ef,19,7
1103,0x4b678343de07a2bf1af9f443e3e0a505dcc830c0,19,1
1104,0xde50f61a9a1176b7875050872c6baf0032e6f6ff,19,2
1105,0xb251dce50860e60c0c831e2fcdd9830c02525c0a,19,14
1106,0xe316db32d98cdcb097b1fc130ab4aea22e5c6434,19,440
1107,0x860ddd95d1612bd01edec7f22c2028c03350958b,19,5
1108,0x5bd7a5f263fd5b00fc8047d581fdba92e34783b8,19,290
1109,0x647efed8c83facdef5a196db85536e8bb38efa19,19,548
1110,0xf811ba603ed59115f4946a15ad8507ecaadb8751,19,113
1111,0x5279321468ec38da699849d813c1f35fe862588f,19,101
1112,0x2c640e5e3de20deca76ee10c5fd6ecd074efb3e8,19,36
1113,0xb5427d5df1e417773f01c0ad532be12764ab01bb,19,284
1114,0x4278273854a158e72fcf5e752fd5fda7238ebea8,18,2
1115,0x66493587e4bfbaf65e6295308371a78761a2794d,18,0
1116,0x59c8ffc8853630ade1adc44509c769b9045d084b,18,16
1117,0xb807f4059f86ce14d01b82fc1eb496c7cd2db6ea,18,15
1118,0x0a2a9354e81f171976131fecbee823802e9b13ea,18,0
1119,0xa28fb61a108456d201f8296ec31fe1c5d73715d6,18,2
1120,0x79c13736aebd19374447c0db6ffcb38113ae2c2c,18,174
1121,0xd8030bb90dfc593e614ef0aed456bfe342ad45f5,18,0
1122,0x2b15c5211bda6a867c582080536f6c61766aa5af,18,5
1123,0xcd8a4a8c9c9278c08ce573d9869a4467fb26b801,18,86
1124,0x32c3bc915746a27f6de00c564a4df9c63efa51a6,18,51
1125,0x8162cf883f6ef822bece622ecfed6ea19b9fd978,18,0
1126,0x5ada3743144f1235d8cef97daad6c123f20e7330,18,0
1127,0x60e63c2f43f8b5daf32e8f7f2dd2e370100e9432,18,128
1128,0xbbed46565f5aa9af9539f543067821fa4b565438,18,2
1129,0xfab194ac2f8437faddec28952ae2b2cb4f588e38,18,4
1130,0x271e8fc01e1c9e1621fd3d108e348450b2498541,18,4
1131,0x98499d3218782eeb1ccd8651eef3bab9a8443fad,18,72
1132,0x559ebd64c915ca65b2f829d9da8773d585d70a55,18,5
1133,0x42dd4c43fa3ef4f6c9f4880e44855c66500f148f,18,47
1134,0x9dc61d62abb6c92193d83f1451c25ffb8856fa3c,18,10
1135,0x878821f0f00c9376889d2ae47f92496de5a79cd1,18,0
1136,0x68e1b6fbab2c4f9572ffda08139d815a9192fa92,18,6
1137,0xf5384342f10e4708ba53372aa79c98aa3330ef69,18,59
1138,0x03145c9f20af9272cc87ee62c27b608c3b004f6a,18,13
1139,0x3d1ec422a1a244545a285a739007450cd60a91ce,18,0
1140,0x61acc69f20e89798b5ac477a5eccacadbd0d4e29,18,8
1141,0xc36fd87fc348ffc26cc72ff115ebf1bdbc4608d0,18,27
1142,0x0f7eb552d504296de4099bbcc4461126b23246b5,17,27
1143,0x9192ca96de0b90f2a67a2d81f4a1325cfa3cc685,17,33
1144,0x104c788ce92694f57c4a1e9aee277fd6ab8250fb,17,15
1145,0xd15485fb8cf41457bf582e2f83ba8cae67dcfa35,17,82
1146,0x33e9c19860fe62371abe3ed6e64f7f03a0468344,17,3
1147,0x09904ad21b2b18f2d176b6a7b9709e9c5e73a3d6,17,329
1148,0x59302693fedfe89df0d8dfe914b3e8cbb0967a66,17,0
1149,0x288e4356f12d0d3d0f8df3506e457e7cfd5f4ab0,17,3
1150,0xfa82c9946fc08c49ca2b937cf5583a0f949d9a38,17,190
1151,0x1eb98b9942b97f707601889ea96904651a28de2b,17,2
1152,0xc1a9a7b2d300c9f1405d0f00a8aaf32566a5d302,17,272
1153,0xc43b0deba5f1b8e8a664db37470c4721f5b1dfea,17,20
1154,0x24a98cf1216cf7af513fc2f21ed7adb0cb1b1a65,17,8
1155,0xf87f021dfbdc7b286fc2e3aa49569372ddd17b10,17,57
1156,0x138377c26e1d2c90afd52d9a5963bf6fbb65db33,17,0
1157,0xf8355cda558ccfb004e3c2167e641bb481980b83,17,10
1158,0x7c48510278084ad3f3978ad621460a07547c0227,17,306
1159,0x39d532ea6e320aad7b3b0a1788c81672e5ad1a48,17,21
1160,0x3f690585eac48266167c9e6271bd8feddc2d37d7,17,0
1161,0x436131cded445c848599b6e1e0126e1e7aed301c,17,0
1162,0x7d60e9b25eabc5f5971381c991d4757d07a2a51f,17,4
1163,0x388bdcdae794fc44082e667501344118ea96cd96,17,310
1164,0xce09fd3e23b65bad12809190a19b6bfcffd48c35,17,4
1165,0xc755b47a0e09c542072b51ae57bfadd5698b1489,17,34
1166,0x647253760236752ed5d7af1bf490d4360fa961fb,17,89
1167,0xdffceff14e7137d4cc939b99f15403f51402e1e8,17,292
1168,0x0064c3abf80a1141e0e9ab3a8404dc7e18ccff71,17,80
1169,0x0cf120528a0300e8638eb751d18fdd564ba17984,17,2
1170,0x17bf56c2b514edf8ff776d44d4a85908b645f5ed,17,1
1171,0x602e2b65e38bd1b0ab230b35878df011d74f2c59,17,9
1172,0xe5570bdc075dac23e045808ea55604c6f4122464,16,23
1173,0xf953405630eb592ea47c1ff0f22d3b38891f6cd6,16,7
1174,0x9dd64300037c88720f24cf37c4673a1b6ea06017,16,0
1175,0x4e441d38922661748c9c39bd2ee72bce132335fc,16,66
1176,0xc38a95397bf6fda410ad0da9db44906cd38f7ee8,16,24
1177,0xcd1e71a6ebaa2645bafdb519e55bf6ab1559f839,16,90
1178,0x3c4367d8f62fdc56e28079ae1053b53b4df9ffd6,16,0
1179,0x3c63dfed5e706e04ecc0485497c302eae3708230,16,184
1180,0x21344bc13b25b709ec441c39c070d1eca5824ca3,16,12
1181,0x24665515d18abf941bb8a661615b04a7c89056d2,16,244
1182,0xd03f6b5b7fbcf7dd4dee4919543236c733546a2a,16,4
1183,0xdcd77204a6c4e4c6a787a617f6b802ba10b34565,16,1
1184,0x9c1478134d61258dd2c35de561bd0ff94678ab5e,16,0
1185,0xa61ff394e3846f8bfbbf8801afb051730b04ee75,16,6
1186,0x7871c9936a21b89507b5b65c7b13d8216d832d76,16,3
1187,0xc6d6401db95ad24ccd97bf8f623c4ec08c6a1c12,16,14
1188,0x248ea5596a6d89c16ca90ab7a3de60b7744c8892,16,6
1189,0x2e150c676cff77ffce03140e68871a96270b950b,16,3
1190,0x995d4e6240b95f3312285af1472aea2aca9795bc,16,4
1191,0x509a306db711206afef381b9a11360aea2159132,16,3
1192,0x3238985251a89d5e2694b0845f4655ee943daf31,16,311
1193,0x73399e4211fc5e5c4cf33e51958a3173124645c3,16,9
1194,0xb63a725d56aa79935ac2a1182eba0004f22be610,16,9
1195,0x86d25ebb609e3c191efc2cebd1587f21162265d7,16,28
1196,0x1ff396f32b8af58acd658607f9e7d2b220af7999,15,251
1197,0xa963fb8b375f1ed22903e598b224df1e9bb48837,15,171
1198,0x06d8532fbf8657fe91402132191f01dc4e1e54d0,15,24
1199,0xfed4862a56b80faa290878f7d8d271ede9384006,15,11
1200,0xe2376e68d8260ac85ea789ca4facce34a816ddec,15,0
1201,0xaa27393beb2f302bdf60e5d311b83656e284d15d,15,86
1202,0x74cdac222ddf20e3f52bc11b5404622ecb2ba750,15,55
1203,0x109a720122bbc9a0184788b82713e22325052ff1,15,10
1204,0x7253117f94e93e20b8ee660f7f96c2583840b54e,15,0
1205,0x9daa4cba8604c884c977ea6482492e0797634324,15,66
1206,0x298554ab7b5e72fbbb3c917e89865f2ded8f9b50,15,73
1207,0xe9defdfce0c01e6385ed158792d329d53d7569df,15,11
1208,0xd5b79d0fe49654280a99078ae5f75bb3ae067ee6,15,0
1209,0xca0c2af28e69c679762706528b0478c17be95ea0,15,328
1210,0x6b455d6a1031f14f34e805af3ba5b433585dc395,15,92
1211,0x671c5d0ffeb3993fd3ce1d4a70a04ed949b3a250,15,0
1212,0x620cf322445b507cde02b21dc0ea1193a52aca17,15,0
1213,0xb70f652788a24ceb11c0b586677b03679ccace6a,15,3
1214,0xb6250e9fdb47eacce7c11228b438888602b7c898,15,126
1215,0x46e9bf1e89b9525702a491080bfedb606e51bcfa,15,3
1216,0x640bafc5732d621d5611eed670718409acb81366,15,5
1217,0x967b651a470cc4180a232e10fb4d81e9eb3ad0b7,15,11
1218,0xc900e7339063afc12ff07ee2970905b5cbb0eedb,15,284
1219,0x69dc5b7879881855d20c1129af6656d04d2f811c,15,139
1220,0x00844c279c3fc1e3386b171753a0feb79cddb4d6,15,100
1221,0x954fa3aaeb2272a61767da893c9d8dfd4edef64d,15,18
1222,0x3f17ffb99f0518a3d0ff3faed1f55e93336a33b0,15,1
1223,0x64be1c1a0198370f53b2081e15478be3135d6bef,15,2
1224,0xcea7dfb919c79f5995d0c349df573b914c441e43,15,0
1225,0x5cb548bf1ebaddd4b08c2f3281d3e755008bc62b,15,5
1226,0xf6373d7b1f8394b11c151759dcfd590e84c6bc6b,15,1
1227,0x6bad26d0d2df3bd8bbe75b809b4c64835a0d55aa,15,113
1228,0x8a4cb21ebcd6459f8de673d21e02692a2d88615c,14,24
1229,0xe731e66573abad5b135ae0e71e10fc8047146536,14,79
1230,0xcea4da6564b683a6dbf3cd0180fd03395999072d,14,5
1231,0x88b3232d804dcfe5cb88caba8512a511366ef06e,14,131
1232,0xb45a0f24f7c567e33c1b1de5b5a23e0ea32e3d36,14,25
1233,0x6923f88fcdc5d737237ba10c2d830aa40f4634de,14,0
1234,0x04349ac781ffe7f5b0c9ce221e329e3bbe7a2c19,14,60
1235,0x1b22e92636854a41c45b22673b2ed355ca47e4b6,14,52
1236,0xcc4b9f070005334306386e04e5b04d001ed7e068,14,852
1237,0x0617194e49baad419b57fb8ebba265e417362835,14,0
1238,0xc830ae8294f6d6ea4da4cc33b970074ce0402a29,14,9
1239,0xcdfb87dde2ecad2943076aef9ef2c4b023fb4f51,14,0
1240,0xa28f8098a723e4ca02e9f4512410c519a252c1a9,14,7
1241,0xe35c3cda59d0e88e0d76f72ea199f224c7d499ad,14,0
1242,0x4e6ee31d1bf178eeed56d2aa21da2b8f96d8bc41,14,0
1243,0x126b8ba0aa5166f8d3a5d6b849ea798343bfe21c,14,0
1244,0x0082589276c07a41bf100b5fc45d18676c75faac,14,72
1245,0x2ab0c7ef912462151c2f6d920398b10222350476,14,120
1246,0x8434d66ec0ea0ab228a8d93efbfdd9b7dc8639aa,14,68
1247,0xb7e25cc4d9fa6ac0c2e8787ff92e441d3dbf1b02,14,0
1248,0xa1ed9ac886f6769999417d8f4706611a1b1a738c,14,112
1249,0xdceeaef136c335c565a26addd3c97ec1981e704a,14,0
1250,0x430f8f6fdc140d44d9c99da1f0a0e7ea541db4b0,14,1
1251,0x1cb4d87c5e67d158af4c3a754a010dfa64d78ce8,14,3
1252,0x9e7af5ab314fb84134d3995b05ec5ac9cf78fa04,14,4
1253,0x094a6300f002b94b495c9d10d455b54a4785a436,14,6
1254,0x31902be1c1c9512c5ea92c085cbaeaa0e0704fc8,14,901
1255,0x21f6d985ada6f3c996468de5e575435818eea8f5,14,16
1256,0x87952c983edbf2c3ed8a9c2e19a51af0223b59b2,14,1
1257,0xfe55a0ef26316a1c76d7b8baa6fd8db6c0536cd8,14,0
1258,0x71744de37e18561c508082ea27aee707190c429b,14,4
1259,0x00b9b2543a0fc9d9a3902078008c33a8e53ba1cd,14,53
1260,0x1dcc331576d73b2481b0333f65e311490260a08d,14,100
1261,0x04700c5ecbe35ef32fce25f473d0d85c8c128ffc,14,50
1262,0x7aafa9dc885dc84a36a663d57a384a8a6a85fb87,14,734
1263,0x00f47e7389d5dc677fe5644225122c6507b81088,14,366
1264,0x9fcbd3a8c93c4d6788d742a7b5d0f20cee8fa798,14,0
1265,0xb9c13e25933c54b68ed425a862272db940386bee,14,128
1266,0xef42b13e47ee1a57a01465b1c6a304e7d3ee02c9,14,26
1267,0xfabfcdb9ad54126a8829d5ab6357f608c6b005d0,14,10
1268,0x6caf7c170c4773713d00fab7285b09f529b06ee3,14,115
1269,0x8c50aa82263464d4dffba0dc786a03f4faf16021,14,999
1270,0x24933283604afe973df7fb18313f23f6cb9d1e83,14,38
1271,0x6ba20db629f46fa525f5080d151b714a758ddff2,14,5
1272,0xd391950bff272128d59db92dea9e0bc794d1b6b2,14,1
1273,0xbd0e932ae93c9d01b5a83d6aa7bba81fbea4ac82,14,41
1274,0xa617be1b05f2b2fc52016087d5d4bcbb1526da86,14,169
1275,0xcdd09ac4d8212f64a167698fd493273e5990efa3,13,287
1276,0xf01f1aca01fcc6b1d1c2c5c860f7f526e2aa4361,13,38
1277,0x8be48706740cfb8bc229aae498cfdbcde1b93deb,13,2
1278,0x7813b43093d32cbed2132ebd334bd7f9811e8309,13,4
1279,0x79cd1533d73fad3ae32d1693d46414b352c23c09,13,166
1280,0xe6b5fe48fd2ab1e431d9d30642876ac87c8106e9,13,0
1281,0x04b678db962cfe6aa2f35d05e491be9737d82386,13,4
1282,0x552a6ebfa049ce386c00e9e88c0c66f661a5c576,13,79
1283,0x55ddf9bdad86f9470355bc8a0e8edcb40d552ab7,13,4
1284,0x95b3b90be702c3745146a910f41d548bdecee8b6,13,36
1285,0x55ed3416f0935eddc2607f9962be88debaca9821,13,45
1286,0x42e5933c75679a24a4fe32bee027d9db014076a9,13,0
1287,0x4589d7a864cf30635f41fa8d671ad831624a9b86,13,31
1288,0x6b9142cc3addbd98e82e6a92cca73933ac6b0b16,13,240
1289,0x6ac950be890efe6f290a50f2105661f9eb796c2f,13,4
1290,0xeb20929db234c5a87942a400ef775694be852cec,13,6
1291,0x38d5957a3d8ffcda1c2dee77a4576caee37dcc14,13,305
1292,0x69c1d973fdd3c133b8898d50c34054860fe7bee2,13,57
1293,0x0b05f904e70ccc93c9a94452f71414ed9c609f49,13,5
1294,0x9884780af266ef60e9f101fe614a00332c6436be,13,5
1295,0x3a35269a1cf41344f2288e9d11ba854991112015,13,5
1296,0x80fa2d4dc4a8b265835635dfaec97849e03192de,13,13
1297,0xaf253107287c0e4dd54a74bc762f84676afbe9af,13,0
1298,0x3be04545e8eb8f1803bf20d42e4b55eaacfa1c3b,13,12
1299,0xf981ebf758c14fed192decd9658184bd14911ef2,13,11
1300,0x0bcba20fb3562fbcaf7c299fbcf7d2590479a3da,13,24
1301,0x412980b2b85cca58fd353b8114b73ef5d9ce5430,13,62
1302,0x63bf84bdbb8927f776a6df6a76e6146ebe7a60de,13,5
1303,0xc7711c2ed62c75340909fdf6bf3bf0ca3e1be850,13,5
1304,0xb7bbdc9ac31cd110899e3664ac786828f3564437,13,68
1305,0x469a7a70162e447176d795123e1737083764c306,13,0
1306,0x9252a9c83d5703edc585cfdce80d5f903d357514,13,5
1307,0xf617929f8b940defe21cc1dd43d20783196ba772,13,0
1308,0x47f459ae95ca2ed50827da0c242db1205dedbc22,13,0
1309,0xa1d24303c8996e9c0aa17dd460969d44e24a1004,13,49
1310,0x7d4f6834b9990903e08571ad240e5169ccf02225,13,85
1311,0x8882e006ad55ec8da2504658a8578e6bd93dc94f,13,105
1312,0xf0c28af2d3f3e9f004739efd9f1d5139bed9aef2,13,171
1313,0x882dec39352d0bac3548879651fb0fc9ded217fd,13,5
1314,0xb1f9faafe5f917d92ebf5b21c25dc77c2cf86000,13,5
1315,0x902867f1117f42f8e2c2e12b94f30d98cb736b51,13,4
1316,0x5c53d4655abd45d7206858d6cdf7d7c2f036a323,13,5
1317,0x6d7496be034b0a925c54a4a29d3b54d2afa8261b,13,100
1318,0x031f744732dcc15cd6e4b64c569514ae43258ad4,12,36
1319,0x6baf48e1c966d16559ce2dddb616ffa72004851e,12,3
1320,0x74e0e6b292960b6af6a5eb6596a26daa9833fe03,12,0
1321,0x8421b6810a1aee71b0baa38d7e1b5de6f71245d2,12,0
1322,0xbf70c9698d1f1bd0a3d75e005a1a0dd797aceb50,12,1
1323,0xe7a5a87f7fa8c483d18484fdc68c70ba56b7c514,12,22
1324,0x7cde613438e85f25d299265ab4bb2b4015fe2bd1,12,4
